City,type,room_number,Area,Street,number_in_street,city_area,price,num_of_images,floor_out_of,hasElevator ,hasParking ,hasBars ,hasStorage ,condition ,hasAirCondition ,hasBalcony ,hasMamad ,handicapFriendly ,entranceDate ,furniture ,publishedDays ,description ,
בת ים,דירה,4 חד׳,"90 מ""ר",הנביאים,,דרום מערב,2290000,7,קומה 2 מתוך 7,TRUE,TRUE,FALSE,TRUE,שמור,TRUE,FALSE,FALSE,TRUE,מיידי,לא צויין,0,"בבלעדיות 4 חדרים בנין חדש אחרי תמ״א 38 , 200 הליכה לים בתי הקפה והמסעדות , מרפסת שמש , ממד , מעלית במחיר מציאה כניסה מיידית מפתחות במשרד",
בת ים,דירה,3 חד׳,"83 מ""ר",השבטים,12,רמת הנשיא,,4,קומה 8 מתוך 36,TRUE,TRUE,TRUE,TRUE,חדש,TRUE,TRUE,FALSE,FALSE,01/10/2025,אין,7,הבנייה בעיצומה. הדירה נמצאת בבניין הצפוני (מספר 1) ופונה לכיוון דרום מערב שתי קומות מעל גינת דיירים גדולה. צמוד לרכבת הקלה ו 10 דק' מתחנת הקוממיות. פרויקט מעולה של אזורים.,
בת ים,דירה,4 חד׳,"87 מ""ר",קלויזנר,10,בית וגן,2070000,3,קומה 2 מתוך 3,FALSE,TRUE,FALSE,FALSE,משופץ,FALSE,FALSE,FALSE,FALSE,מיידי,לא צויין,10,ללא תיווך..ברחוב קלאוזנר דירה שהוסבה ל4 חדרים מלאים בגודל של 87 מטר חזית !! משופץ מהיסוד (ריצוף/מרפסת שמש / מזגן בכל חדר / תריסים חשמליים בכל הבית /דלתות מעוצבות ועוד.. )... לא בשבת בבקשה.. יש עוד מקום לממש מעט של גמישות במחיר אבל בנכס ולא בטלפון .... מתווכים נא לא להתקשר,
בת ים,דירה,4 חד׳,"130 מ""ר",יצחק שדה,4,מתחם גן העיר,3700000,12,קומה 19 מתוך 30,TRUE,TRUE,TRUE,TRUE,חדש,TRUE,TRUE,FALSE,FALSE,מיידי,לא צויין,0,"דירת 3 חדרים ענקית כ-120 מ""ר בנוי (4 חדרים במקור- ניתן להחזירה בקלות). 2 חדרי שינה. 2 חדרי רחצה וחדר שירות. מרפסת 16 עם נוף לים. בניין עם שומר 24/7, חדר כושר, חדר דיירים, פארק מצד אחד וים מצד שני. 4 מעליות.400 מ' הליכה לים. חניה ומחסן צמודים.",
בת ים,דופלקס,5 חד׳,"175 מ""ר",,,רובע העסקים,6500000,4,קומה 29 מתוך 30,TRUE,TRUE,TRUE,TRUE,חדש,TRUE,TRUE,FALSE,TRUE,גמיש,לא צויין,60+,"דופלקס צפון מערבי בקומה גבוהה עם נוף מרהיב לים
בנוי 160 מ״ר + מרפסת 30 מ״ר
5 חדרים
חלל מגורים גבוה
מחסן
חניה תת קרקעית",
רמת גן,דו משפחתי,7,300,האחים ליטוינסקי,1,קרית קריניצי,8700000,3,קומה 6 מתוך 11,TRUE,TRUE,TRUE,TRUE,שמור,TRUE,TRUE,TRUE,FALSE,גמיש,מלא,10,"ברמת גן ברחוב האחים ליטוינסקי המבוקש,לא כדאי לפספס!!! כ300 מטר בארנונה פלוס מרפסת. 7 חדרים ענקיים קומה 6 מעלית,ממ""ד,מרפסת שמש ומזגנים בכל החדרים,ללא תיווך!",
רמת גן,פנטהאוז,4,158,השלוח,10,יד לבנים,4500000,8,קומה 16 מתוך 19,TRUE,TRUE,FALSE,FALSE,משופץ,TRUE,TRUE,FALSE,FALSE,מיידי,חלקי,12,"הדירה משופצת חלקית בטעם טוב , פונה לעורף לכיוון המערב .יש מרפסת שמש של 20 מ""ר , ממ""ד מעלית וחנייה. מבחינת אזור - הרחוב שקט ופסטורלי המון גני שעשועים בסביבה במרחקי הליכה. ממש מעבר לכביש יש מכולת שכונתית מעולה, מרכז קניות שיש בו כל מה שצריכים. ועוד נתון חשוב גישה נוחה ליציאה מהעיר.",
רמת גן,דירה,5,132,אחד העם,14,רמת שקמה,4200000,8,קומה 18 מתוך 20,TRUE,TRUE,TRUE,FALSE,חדש,FALSE,FALSE,TRUE,FALSE,גמיש,מלא,15,"במיקום מצוין , דירה ענקית משופצת ויפיפייה, חניה מקורה בטאבו, 3 כיווני אויר, 6 דקות הליכה מהרכבת הקלה , 5 דקות הליכה לשוק, גמיש במחיר.",
רמת גן,דירה,5,130,יהודה הנשיא,16,רמת גן,3470000,4,קומה 7 מתוך 12,TRUE,TRUE,TRUE,FALSE,משופץ,TRUE,FALSE,TRUE,FALSE,גמיש,מלא,1,"דירה ענקית ומרווחת , קומה 7 כיוון כללי מערב , ללא בניינים גבוהים צמודים , שמורה ומסודרת , סלון וחדרים ענקיים , ארונות קיר בחדרים , מטבח שמור כחדש , מזגן בכל חדר , ובסלון , 2 שרותים , 2 מקלחות , מרפסת שרות.",
רמת גן,דירה,4.5,115,שדרות הגבורים,1,רמת גן,3800000,5,קומה 6 מתוך 6,TRUE,FALSE,TRUE,TRUE,משופץ,TRUE,TRUE,TRUE,TRUE,גמיש,חלקי,13,"דירה מהממת בשכונה מדהימה, רחבת ידים - מעוצבת ומתוכננת היטב. שירותים ומקלחת כפולים. מרפסת שטופת שמש. שתי חניות . צמודה לפארק ירוק לבתי הספר וגני הילדים.",
רמת גן,דו משפחתי,8,280,דקר,3,רמת חן,11500000,6,קומה 12 מתוך 14,TRUE,TRUE,FALSE,FALSE,משופץ,TRUE,FALSE,FALSE,TRUE,גמיש,מלא,60+,"דו משפחתי מעלף וענקי, באיזור הכי שווה שיש, גני ילדים ובתי ספר במרחק הליכה. הדירה משופצת ושמורה ביותר, לא כדאי לפספס!",
רמת גן,דירת גן,4,100,רוקח,116,שיכון ותיקים,5690000,3,קומה 4 מתוך 17,TRUE,TRUE,FALSE,FALSE,חדש,FALSE,TRUE,TRUE,FALSE,מיידי,מלא,21,"דירה יפה מאוד, שמורה במצב מצוין, ניתן להשאיר את הריהוט.",
רמת גן,דירה,5,135,המעיין,3,הבורסה,5000000,8,קומה 7 מתוך 18,TRUE,TRUE,TRUE,FALSE,משופץ,FALSE,TRUE,FALSE,TRUE,מיידי,חלקי,8,"דירה מקסימה מרווחת מוארת ושקטה, בניין פנימי לא קרוב לכביש. מיקום מרכזי שופצה לפני 4 שנים דוד שמש הוחלף לפני שנתיים ריהוט : ארון בחדר הורים, ארון בחדר ילדים , מזנון , מקרר, תנור בילד אין, כיריים אפשרות לשיפוץ קל לפני הקנייה לרציניים.",
רמת גן,דירה,4,114,לאן,10,שכונת הראשונים,4000000,5,קומה 1 מתוך 16,TRUE,TRUE,FALSE,TRUE,חדש,TRUE,TRUE,TRUE,FALSE,גמיש,מלא,9,"דירת 4 חדרים ענקית כ-114 מ""ר בנוי. 2 חדרי שינה. 2 חדרי רחצה וחדר שירות. מרפסת 16 מ""ר עם נוף מרהיב. בניין עם שומר 24/7, חדר כושר, חדר דיירים, פארק מצד אחד וים מצד שני. 4 מעליות.",
רמת גן,פנטהאוז,5,145,המכבי,6,רמת גן,4350000,7,קומה 12 מתוך 12,TRUE,TRUE,FALSE,TRUE,שמור,FALSE,FALSE,TRUE,TRUE,מיידי,חלקי,9,"הפנטאהוז הכי יפה ברמת גן! מיקום מצוין, בתי ספר וגני ילדים בשפע במרחק הליכה, מרפסת שמש מהממת עם השקיעות הכי יפות שיש, מחכים לשמוע מכם :)",
רמת גן,דירה,4,100,השר משה,24,רמת גן,4000000,3,קומה 12 מתוך 18,TRUE,TRUE,TRUE,FALSE,חדש,FALSE,TRUE,FALSE,FALSE,גמיש,מלא,10,"דירה יפה מאוד, קומה גבוהה עם נוף פתוח! מרפסת ישרה מהסלון ופונה לפנים המתחם. 15 מ' מרפסת.",
רמת גן,דירת גן,4,119,השחר,4,יד לבנים,3700000,2,קומה 20 מתוך 20,TRUE,TRUE,FALSE,TRUE,שמור,FALSE,TRUE,FALSE,FALSE,מיידי,אין,25,"פריים לוקשיין בשכונת יד לבנים המאוד מבוקשת!!! למכירה דירת 4 חדרים. שכונה ירוקה ושקטה! קרובה לכל מקום - יציאות מהעיר, בתי ספר, גני ילדים ועוד. מרפסת שמש ענקית כ-16 מ""ר + מחסן צמוד 5 מ""ר . חניה גדולה + יחידת הורים ומזגן בכל חדר. שווה לבקר!!!",
רמת גן,דירה,3,72,המכבי,10,רמת חן,2150000,5,קומה 10 מתוך 15,TRUE,TRUE,FALSE,FALSE,שמור,TRUE,TRUE,FALSE,FALSE,גמיש,מלא,47,"דירה מהממת ומרווחת, מיקום מרכזי וקרוב להכל, גני ילדים ובתי ספר במרחק הליכה. הדירה שמורה ומסודרת , סלון וחדרים ענקיים , ארונות קיר בחדרים , מטבח שמור כחדש. מחכים לכם!",
רמת גן,דירה,4,130,המתמיד,19,מרכז העיר א',4200000,3,קומה 14 מתוך 18,TRUE,TRUE,FALSE,TRUE,חדש,TRUE,TRUE,FALSE,FALSE,מיידי,חלקי,43,"רוצים לגור 5 דקות ממרכז העסקים של רמת גן, ברחוב אהוב במיוחד? 4 חדרים מתוכננת נפלא, מחולקת ל 2 אגפים. יחידת ההורים נדירה בגודלה. הדירה חדשה בת שנתיים, עם מרפסת נאה בגודלה. הדירה מוארת ומאווררת. מרפסת גדולה ומוארת. מחסן גדול וחניה המשוייכים לדירה.",
רמת גן,דירה,4,110,עציון,2,רמת גן,3200000,7,קומה 8 מתוך 17,TRUE,TRUE,TRUE,FALSE,משופץ,FALSE,FALSE,TRUE,TRUE,גמיש,חלקי,10,"דירה חדשה מהקבלן באזור מבוקש. 4 חדרים, מרווחת ומוארת, 3 כיוווני אוויר.",
רעננה,דירה,4,100,בורוכוב,28,קרית דוד רמז,2900000,7,קומה 2 מתוך 5,TRUE,FALSE,FALSE,FALSE,משופץ,TRUE,FALSE,FALSE,TRUE,גמיש,חלקי,10,"למכירה, דירה, 4 חדרים, קומה 2, ברעננה, משופצת. כוונים מזרח וצפון. חדר שינה עם שירותים צמודים וחדר ארונות. הדירה פונה לרח חנקין, שקטה מאד. מרפסת שירות למטבח",
רעננה,בית פרטי,7.5,280,ידין יגאל,1,מרכז דרום,6690000,5,קומת קרקע,FALSE,TRUE,FALSE,FALSE,משופץ,TRUE,TRUE,TRUE,TRUE,מיידי,לא צויין,11,"מפרטי. בית דו משפחתי עם גינה שטופת שמש ממוקם ברחוב הולנדי ללא מוצא שקט. דקות הליכה מהמרכז. בקרבת סופר, בתי קפה ובתי ספר . 6 חדרי שינה מרווחים כולל אחד בקומת קרקע ואחד בעליית הגג 4 שירותים 3 מקלחות. עיצוב אדריכלי כפר בעיר - לבוא ולהכנס אחרי שיפוץ כללי. למהירי החלטה ללא תיווך",
רעננה,דירה,4.5,140,קזן,10,מרכז דרום,3730000,6,קומה 3 מתוך 6,TRUE,TRUE,FALSE,TRUE,משופץ,TRUE,TRUE,TRUE,TRUE,01/03/2024,לא צויין,18,"לא למתווכים!, ללא תיווך!, מתווכים לא להתקשר! דירה ענקית יפיפייה, 140 מ""ר+12.5 מ""ר מרפסת עם נוף חזיתי פתוח. מחסן גדול 6.5 מ""ר + חנייה מקורה. קומה שלישית גבוהה. חדשה אחרי תמ""א. שיפוץ מלא מלא (חשמל, צנרת, ריצוף, מטבח, מקלחות, דלתות, חלונות - הכול חדש). הדירה מושכרת עד מרץ 2024",
רעננה,דירה,3.5,75,גאולה,8,קרית שרת,3800000,7,קומה 2 מתוך 3,FALSE,TRUE,TRUE,FALSE,שמור,TRUE,FALSE,FALSE,FALSE,גמיש,לא צויין,18,"בהזדמנות! ללא תיווך! בניין לפני פינוי בינוי באיכות הגבוה והסטנדרטים של קידר(כולל שכירות לאורך התקופה). הבניין מוקף מדשאות וגינה ציבורית. כרגע חניה בשפע ולאחר הבניה חניה בטאבו. שכנים נאים ומקסימים, שכונה חמה ומחבקת, הבניין קרוב למרכז המסחרי השוקק ועם זאת לא על הכביש הראשי. לרצניים בלבד ומביני עניין",
רעננה,דירה,5,143,יעקב אורלנד,3,נווה זמר,4960000,4,קומה 1 מתוך 6,TRUE,TRUE,FALSE,TRUE,חדש,TRUE,TRUE,TRUE,TRUE,גמיש,לא צויין,20,"במיקום מושלם בשכונה,ללא בניה מסביב,עם נוף פתוח לפארק,עם שכן 1 בקומה,שמורה ויפה. 2 חניות(תת קרקעית ועליונה). 137 מ״ר נטו",
רעננה,דירה,4,100,מכבי,22,קרית דוד רמז,3300000,20,קומה 4 מתוך 6,TRUE,TRUE,FALSE,FALSE,חדש,TRUE,TRUE,TRUE,FALSE,גמיש,חלקי,19,"דירה מוארת מאוד בתכנון ועיצוב אדריכל, חדשה בבניין שעבר תמ''א בקומות החדשות,100 מ''ר בנוי + 12 מ''ר מרפסת, במיקום מנצח בעיר, קרוב לאחוזה אך ללא רעש בכלל, הבניין בסטנדרט גבוה, חזיתית לרחוב מכבי (כיוון מערב). יש מעלית שבת. אופציה לרכישה כולל הריהוט. כל הריהוט חדש ונקנה עבור הדירה.",
רעננה,פנטהאוז,5,170,קלאוזנר,7,מרכז דרום,6200000,4,קומה 7 מתוך 7,TRUE,TRUE,FALSE,TRUE,חדש,TRUE,TRUE,TRUE,TRUE,גמיש,לא צויין,60+,"הדירה הכי גבוה ברעננה , נוף פתוח למערב , בניין הריסה ובניה !בבניין חדש דירת פנטהאוז גדולה כ 146 מר בנוי ומרפסת בקומה כ 40 מר ובנוסף גג מוצמד לדירה כ 50 מרמפרט עשיר הכולל מזגן VRF , מבחר גדול של ריצופים , מטבח יוקרתי , דלתות יוניק , מפתחי חלונות גדולים תריסים חשמליים, בידוד כפול.",
רעננה,דירה,4.5,154,ביאליק,7,מרכז דרום,3490000,16,קומה 1 מתוך 6,TRUE,TRUE,FALSE,FALSE,משופץ,TRUE,TRUE,TRUE,TRUE,גמיש,אין,23,"בהזדמנות מפרטי! דירת 4.5 חדרים ענקית (154 בארנונה, 140 מ""ר נטו), משופצת אדריכלית. סלון ומטבח גדולים, סוויטת הורים, חדר ארונות, חדרי ילדים, ממ""ד, מרפסת שמש, וחניה שכורה. הדירה משופצת מהיסוד במסגרת תמ""א משנת 2015. יש מזגן מיני-מרכזי לסלון ועוד מזגן לכל חדר. והמיקום - מדהים. במרחק הליכה של דקה יש מכולת, מאפייה, סופרפארם, שני סופרים, פיצוציות, מסעדות, ולמי שרוצה - מגוון בתי כנסת. מתאימה למשפחה או לזוג. אנחנו עוזבים בצער ואתם מוזמנים לראות ולהתאהב. מתווכים - נא לא להתקשר, ובטח לא בשבת. כל השאר - מומלץ לסמס אבל אני גם עונה לשיחות :-)",
רעננה,דירה,5,117,מכבי,34,קרית דוד רמז,3420000,6,קומה 5 מתוך 7,TRUE,TRUE,FALSE,FALSE,חדש,TRUE,TRUE,TRUE,TRUE,01/08/2023,אין,24,"דירה חדשה בבניין שעבר תמא, מוארת ויפה!! במיקום מעולה במרכז העיר, ליד גני ילדים ובתי ספר מעולים, ליד גינות וקרבה לאחוזה. 117 מטר נטו ועוד מרפסת 12 מטר. מרווחת, מתוכננת נכון. חדר שינה הורים עם שירותים ומקלחת ועוד חדר שירותים עם אמבטיה ובנוסף שירותי אורחים. מרפסת יפה עם בריזה נעימה כל השנה.",
רעננה,דופלקס,5.5,152,הסנונית,3,לב הפארק,4790000,4,קומה 2 מתוך 3,TRUE,FALSE,FALSE,FALSE,משופץ,TRUE,TRUE,TRUE,FALSE,01/08/2023,לא צויין,31,"דופלקס יפהפה במיקום נהדר, שקט, משופץ, שתי חניות, מזגנים, אופציה להוספת חדר נוסף, מרפסת ענקית למטה ועוד אחת למעלה. נא להתקשר אחרי 15:00",
רעננה,דירת גן,5,139,עלי מוהר,9,נווה זמר,5555555,4,קומת קרקע,TRUE,TRUE,FALSE,TRUE,חדש,TRUE,FALSE,TRUE,FALSE,01/03/2025,אין,4,דירת גן בפרוייקט יוקרתי בבניין בוטיק רק 12 דירות. מפרט טכני מאוד עשיר. 139 מ''ר בנוי עם גינה של 60 מ''ר. כניסה ומסירת הדירה : 03/2025 תיווך משה סידי,
רעננה,דירה,4,103,רימלט אלימלך,4,לב הפארק,3150000,6,קומה 3 מתוך 3,TRUE,TRUE,FALSE,FALSE,שמור,TRUE,TRUE,TRUE,FALSE,גמיש,אין,9,"בקצה רעננה, צופה על השדות דירת 4 חדרים למכירה! בלב הפארק - רחוב רימלט 85 מ""ר בנוי (103 בארנונה) מרפסת ממד חניה קומה 3 מתוך 3 בבניין בוטיק בן 6 דיירים בלבד זכויות לבנית 40 מ""ר נוספים על הגג! לפרטים נוספים ותיאום ביקור: עמית טל הנדלן החברתי של קלר ווילאמס,",
רעננה,דירה,4.5,154,ביאליק,7,מרכז דרום,3490000,16,קומה 1 מתוך 6,TRUE,TRUE,FALSE,FALSE,משופץ,TRUE,TRUE,TRUE,TRUE,גמיש,אין,24,"בהזדמנות מפרטי! דירת 4.5 חדרים ענקית (154 בארנונה, 140 מ""ר נטו), משופצת אדריכלית. סלון ומטבח גדולים, סוויטת הורים, חדר ארונות, חדרי ילדים, ממ""ד, מרפסת שמש, וחניה שכורה. הדירה משופצת מהיסוד במסגרת תמ""א משנת 2015. יש מזגן מיני-מרכזי לסלון ועוד מזגן לכל חדר. והמיקום - מדהים. במרחק הליכה של דקה יש מכולת, מאפייה, סופרפארם, שני סופרים, פיצוציות, מסעדות, ולמי שרוצה - מגוון בתי כנסת. מתאימה למשפחה או לזוג. אנחנו עוזבים בצער ואתם מוזמנים לראות ולהתאהב. מתווכים - נא לא להתקשר, ובטח לא בשבת. כל השאר - מומלץ לסמס אבל אני גם עונה לשיחות :-)",
רעננה,דירה,5,143,יעקב אורלנד,3,נווה זמר,4960000,4,קומה 1 מתוך 6,TRUE,TRUE,FALSE,TRUE,חדש,TRUE,TRUE,TRUE,TRUE,גמיש,לא צויין,20,"במיקום מושלם בשכונה,ללא בניה מסביב,עם נוף פתוח לפארק,עם שכן 1 בקומה,שמורה ויפה. 2 חניות(תת קרקעית ועליונה). 137 מ״ר נטו",
רעננה,דירה,4,100,בורוכוב,28,קרית דוד רמז,2900000,7,קומה 2 מתוך 5,TRUE,FALSE,FALSE,FALSE,משופץ,TRUE,FALSE,FALSE,TRUE,גמיש,חלקי,10,"למכירה, דירה, 4 חדרים, קומה 2, ברעננה, משופצת. כוונים מזרח וצפון. חדר שינה עם שירותים צמודים וחדר ארונות. הדירה פונה לרח חנקין, שקטה מאד. מרפסת שירות למטבח",
רעננה,בית פרטי,7.5,280,ידין יגאל,1,מרכז דרום,6690000,5,קומת קרקע,FALSE,TRUE,FALSE,FALSE,משופץ,TRUE,TRUE,TRUE,TRUE,מיידי,לא צויין,11,"מפרטי. בית דו משפחתי עם גינה שטופת שמש ממוקם ברחוב הולנדי ללא מוצא שקט. דקות הליכה מהמרכז. בקרבת סופר, בתי קפה ובתי ספר . 6 חדרי שינה מרווחים כולל אחד בקומת קרקע ואחד בעליית הגג 4 שירותים 3 מקלחות. עיצוב אדריכלי כפר בעיר - לבוא ולהכנס אחרי שיפוץ כללי. למהירי החלטה ללא תיווך",
רעננה,בית פרטי,9.5,350,הורד,35,2005,8200000,1,קומה 4 מתוך 4,FALSE,TRUE,FALSE,TRUE,שמור,TRUE,TRUE,TRUE,FALSE,גמיש,אין,13,"בית גדול מאוד , 3 כיווני אוויר , 2 מרפסות גדולות",
רעננה,דירה,4.5,140,קזן,10,מרכז דרום,3730000,6,קומה 3 מתוך 6,TRUE,TRUE,FALSE,TRUE,משופץ,TRUE,TRUE,TRUE,TRUE,01/03/2024,לא צויין,18,"לא למתווכים!, ללא תיווך!, מתווכים לא להתקשר! דירה ענקית יפיפייה, 140 מ""ר+12.5 מ""ר מרפסת עם נוף חזיתי פתוח. מחסן גדול 6.5 מ""ר + חנייה מקורה. קומה שלישית גבוהה. חדשה אחרי תמ""א. שיפוץ מלא מלא (חשמל, צנרת, ריצוף, מטבח, מקלחות, דלתות, חלונות - הכול חדש). הדירה מושכרת עד מרץ 2024",
רעננה,דירה,3.5,75,גאולה,8,קרית שרת,3800000,7,קומה 2 מתוך 3,FALSE,TRUE,TRUE,FALSE,שמור,TRUE,FALSE,FALSE,FALSE,גמיש,לא צויין,18,"בהזדמנות! ללא תיווך! בניין לפני פינוי בינוי באיכות הגבוה והסטנדרטים של קידר(כולל שכירות לאורך התקופה). הבניין מוקף מדשאות וגינה ציבורית. כרגע חניה בשפע ולאחר הבניה חניה בטאבו. שכנים נאים ומקסימים, שכונה חמה ומחבקת, הבניין קרוב למרכז המסחרי השוקק ועם זאת לא על הכביש הראשי. לרצניים בלבד ומביני עניין",
רעננה,דירה,4,100,מכבי,22,קרית דוד רמז,3300000,20,קומה 4 מתוך 6,TRUE,TRUE,FALSE,FALSE,חדש,TRUE,TRUE,TRUE,FALSE,גמיש,חלקי,19,"דירה מוארת מאוד בתכנון ועיצוב אדריכל, חדשה בבניין שעבר תמ''א בקומות החדשות,100 מ''ר בנוי + 12 מ''ר מרפסת, במיקום מנצח בעיר, קרוב לאחוזה אך ללא רעש בכלל, הבניין בסטנדרט גבוה, חזיתית לרחוב מכבי (כיוון מערב). יש מעלית שבת. אופציה לרכישה כולל הריהוט. כל הריהוט חדש ונקנה עבור הדירה.",
ירושלים,דירה,2.5,48,גבירצמן משה,12,פסגת זאב,1550000,4,קומה 2 מתוך 2,FALSE,FALSE,TRUE,FALSE,משופץ,TRUE,FALSE,FALSE,FALSE,גמיש,חלקי,5,"דירת 2.5 חדרים 48 מ״ר + הייתר ביד להוצאת מרפסת סוכה מהסלון בגודל 9 מ״ר . חדרים גדולים , חצי חדר בגודל 8מר !! משופצת ומעוצבת . איזור שקט ונעים , בתי כנסת, סופרים, מעונות וגני ילדים באיזור, בניין רגוע שכנים טובים. מרחק של כ-5 דק נסיע לרכבת הקלה, ללא תיווך!!!!!! גמיש לרציניים!!!!",
ירושלים,דירה,3,94,רבדים,6,ארנונה (תלפיות),3450000,4,קומה 4 מתוך 5,TRUE,FALSE,FALSE,FALSE,חדש,TRUE,TRUE,TRUE,TRUE,01/01/2024,לא צויין,5,"למכירה בארנונה - נכס נדיר! דירה חדשה שנבנית בחלק הישן של השכונה, אזור אקסקלוסיבי שכמעט ואין בו בנייה חדשה. הזדמנות נפלאה לרכישת דירת 3 חדרים מרווחת, חדשה לגמרי. ממוקמת באחד הרחובות הטובים ביותר. הדירה תהיה מוכנה בעוד כ - 6 חודשים. בניין בוטיק עם 8 יחידות בלבד. מאפייני הדירה: 94 מ״ר 3 חדרים מרווחת מרפסת סוכה (10 מ״ר) 2.5 חדרי רחצה מלאים קומה 4 מעלית מפרט טכני גבוה ביותר מחיר מבוקש 3.450.000 ₪ יאיר בושירה - הנדל״ן",
ירושלים,דירה,3,79,קרית משה,3,קרית משה,3400000,5,קומה 20,TRUE,TRUE,FALSE,FALSE,חדש,TRUE,TRUE,TRUE,TRUE,מיידי,מלא,5,"דירת 3 חד' עם מרפסת סוכה במגדל היוקרה רובע 1 בירושלים - בכניסה לעיר , מול רובע העסקים החדש שנבנה בימים אלו , הדירה שימשה כדירה לדוגמה מרוהטת ומאובזרת כולל מוצאי חשמל, מיטות וסלון , גופי תאורה , חימום תת רצפתי, מיזוג אוויר מרכזי וחניה מקורה . לכניסה מיידית , נוף מדהים , מחיר ירד !",
ירושלים,דירה,4,80,ורבורג,5,קרית היובל,2650000,8,קומה 5 מתוך 8,TRUE,FALSE,FALSE,FALSE,ישן,FALSE,FALSE,FALSE,FALSE,גמיש,לא צויין,6,"בקרית יובל הירוקה. 4 חדרים מרווחת מאד. סלון, פינת אוכל ומטבח מרווחים. חדרי שינה גדולים ומרפסת מקורה. נוף מקסים, חניה חופשית. מיקום פנטסטי ושקט. בסמיכות לתחנת רכבת קלה, תחבצ ומרכז מסחרי",
ירושלים,דירה,2,40,אלפסי,32,רחביה,2800000,10,קומת קרקע,FALSE,FALSE,FALSE,FALSE,משופץ,TRUE,TRUE,FALSE,TRUE,גמיש,מלא,6,"נכס חדש בבלעדיות ! למכירה בשכונת רחביה היוקרתית בירושלים ברחוב ״ אלפסי ״ המבוקש 2 חדרים גדולים מרוהטת + גינה 25 מטר! דירה משופצת להשקעה, תשואה גבוהה! מושכרת 5500 לטווח ארוך מותאמת גם להשכרה לטווח קצר Booking & Airbnb",
ירושלים,דירה,3,60,עזה,58,רחביה,4100000,10,קומה 3 מתוך 3,FALSE,FALSE,FALSE,FALSE,משופץ,TRUE,FALSE,FALSE,FALSE,גמיש,מלא,6,"דירה משגעת עם חוזה חתום לתמא!! משופצת אדריכלית ברמה הכי גבוהה שיש, מוארת, כיוונים מעולים (דרום-מערב), פתוחה לנוף ירושלמי, חלונות עם פרופיל בלגי, רשתות, אמבטיית פרי סטנדינג (שניתן בקלות להפוך לאמבטיה רגילה), מקלחון גדול, מלאה במקומות אחסון, מרפסת לנוף, מזגנים של מיצובישי, שעוני שבת. חוזה חתום לתמא- תוספת של 25 מ', מעלית ומחסן. צפי התחלת בנייה בעוד שנה. ניתן לקנות מרוהטת. מעולה להשכרה כדירת rbnקרא עוד",
ירושלים,דירת גן,4,90,מרידור אליהו,40,פסגת זאב,2800000,5,קומת קרקע,TRUE,TRUE,TRUE,TRUE,משופץ,TRUE,TRUE,TRUE,TRUE,גמיש,לא צויין,6,שילוב נדיר של פנטהאוז ודירת גן מהממת. מוארת מאוד. פרגולות במרפסת ובגינה וגדר אלומניום. יונקרס הסקות כניסה פרטית. מחסן 2 חניות מקורות. מהממת,
ירושלים,דירה,3,65,רובוביץ אלכסנדר,7,ארמון הנציב,2050000,11,קומת קרקע,FALSE,FALSE,TRUE,FALSE,משופץ,TRUE,FALSE,FALSE,TRUE,גמיש,לא צויין,6,"דירה מיוחדת בקומת כניסה , ללא מדרגות כלל. שופצה מהיסוד ( ריצוף, אינסטלציה, חשמל ,אמבטיה, חלונות ), כולל יונקרס והסקות, סורגים, רשתות קרובה מאוד לגני ילדים ותחנת אוטובוס מזגנים בסלון ובחדר השינה בתהליך פינוי בינוי פינוי גמיש",
ירושלים,דירת גן,4,105,ליפצ'ין סול,28,הר חומה,2670000,14,קומת קרקע,TRUE,TRUE,TRUE,TRUE,שמור,TRUE,TRUE,TRUE,TRUE,גמיש,לא צויין,5,"ללא תיווך!! מציאה!! למכירה דירת גן בהר חומה 4 חדרים עם מחסן צמוד , יכול לשמש כחדר חמישי. יש בדירה יונקרס, דוד חשמל,דוד שמש,מעלית, מחסן קטן בגינה,חשמל תלת פאזי מזגנים חדשים בכל הדירה גינה 80 מטר מרוצפת בחלקה. סלון ומטבח מרווחים פינת אוכל מוגדרת . 2 שירותים,2 מקלחות,ממ""ד שכנים. טובים,רחוב שקט. קרוב לבתי כנסת. תחנות ומרכזי קניות. סורגים ורשתות בדירה. גישה לנכים לא בשבת .רצוי.עד תשע בערב",
ירושלים,דירה,3.5,73,שושנה,7,קרית משה,2650000,3,קומה 1 מתוך 3,FALSE,FALSE,TRUE,TRUE,שמור,TRUE,TRUE,FALSE,FALSE,גמיש,מלא,6,דירה מוארת 3כיווני אויר.מיקום קרוב לרכבת הקלה וליציאה לבגין/יציאה מהעיר.רחוב שקט באזור מתפתח.קרוב למכולת 24/6 ולבתי הכנסת המרכזיים.,
נוף הגליל,דירת גן,3,159,ניצנית,10,זאב,1560000,5,קומה 2 מתוך 3,FALSE,FALSE,TRUE,TRUE,משופץ,TRUE,FALSE,FALSE,FALSE,גמיש,חלקי,,"דירת גן שמורה ומטופחת. מטבח, מזגנים בכל החדרים. ריהוט חלקי.
גינה מטופחת עם עצי פרי, פרגולה.
87 מ""ר בנוי, 72 מ""ר גינה.
ללא תיווך.",
